player_name,role,season,Assist,Bonus Point,Raid Successful,Raid Unsuccessful,Super Raid,Super Tackle,Tackle Successful,Tackle Unsuccessful,raid_success_rate,tackle_success_rate
emad sedaghatnia,All-Rounder,2,9,4,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571
emad sedaghatnia,All-Rounder,3,7,4,7,0,0,0,4,0,0.875,0.8
emad sedaghatnia,All-Rounder,4,7,7,9,0,0,0,8,0,0.9,0.8888888888888888
emad sedaghatnia,All-Rounder,5,4,6,9,0,0,0,7,0,0.9,0.875
emad sedaghatnia,All-Rounder,6,6,5,8,0,0,0,9,0,0.8888888888888888,0.9
emad sedaghatnia,All-Rounder,7,2,8,4,0,0,0,8,0,0.8,0.8888888888888888
farhad kamal gharibi,Raider,1,0,3,12,6,1,0,0,0,0.631578947368421,0.0
farhad kamal gharibi,Raider,2,0,5,14,7,8,0,0,0,0.6363636363636364,0.0
farhad kamal gharibi,Raider,3,0,2,17,7,1,0,0,0,0.68,0.0
farhad kamal gharibi,Raider,4,0,3,7,11,5,0,0,0,0.3684210526315789,0.0
farhad kamal gharibi,Raider,5,0,1,12,11,6,0,0,0,0.5,0.0
farhad kamal gharibi,Raider,6,0,4,10,5,3,0,0,0,0.625,0.0
farhad kamal gharibi,Raider,7,0,1,8,7,4,0,0,0,0.5,0.0
farhad rahimi milaghardan,All-Rounder,1,2,2,11,0,0,0,4,0,0.9166666666666666,0.8
farhad rahimi milaghardan,All-Rounder,2,7,6,6,0,0,0,11,0,0.8571428571428571,0.9166666666666666
farhad rahimi milaghardan,All-Rounder,3,7,5,9,0,0,0,7,0,0.9,0.875
farhad rahimi milaghardan,All-Rounder,4,5,2,8,0,0,0,15,0,0.8888888888888888,0.9375
farhad rahimi milaghardan,All-Rounder,5,9,5,8,0,0,0,11,0,0.8888888888888888,0.9166666666666666
farhad rahimi milaghardan,All-Rounder,6,1,11,3,0,0,0,7,0,0.75,0.875
farhad rahimi milaghardan,All-Rounder,7,4,5,2,0,0,0,10,0,0.6666666666666666,0.9090909090909091
fazel atrachali,All-Rounder,1,9,3,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571
fazel atrachali,All-Rounder,2,3,1,8,0,0,0,10,0,0.8888888888888888,0.9090909090909091
fazel atrachali,All-Rounder,3,6,4,5,0,0,0,7,0,0.8333333333333334,0.875
fazel atrachali,All-Rounder,4,6,1,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888
fazel atrachali,All-Rounder,5,3,4,5,0,0,0,12,0,0.8333333333333334,0.9230769230769231
fazel atrachali,All-Rounder,6,1,5,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334
fazel atrachali,All-Rounder,7,5,3,4,0,0,0,9,0,0.8,0.9
g.s. manikandan,Defender,1,0,0,0,0,0,11,17,9,0.0,0.6296296296296297
g.s. manikandan,Defender,2,0,0,0,0,0,1,10,3,0.0,0.7142857142857143
g.s. manikandan,Defender,3,0,0,0,0,0,5,13,10,0.0,0.5416666666666666
g.s. manikandan,Defender,4,0,0,0,0,0,3,16,7,0.0,0.6666666666666666
g.s. manikandan,Defender,5,0,0,0,0,0,6,11,3,0.0,0.7333333333333333
g.s. manikandan,Defender,6,0,0,0,0,0,2,14,7,0.0,0.6363636363636364
g.s. manikandan,Defender,7,0,0,0,0,0,5,14,11,0.0,0.5384615384615384
gangadhari mallesh,All-Rounder,1,4,8,5,0,0,0,6,0,0.8333333333333334,0.8571428571428571
gangadhari mallesh,All-Rounder,2,8,8,7,0,0,0,8,0,0.875,0.8888888888888888
gangadhari mallesh,All-Rounder,3,5,6,10,0,0,0,3,0,0.9090909090909091,0.75
gangadhari mallesh,All-Rounder,4,4,7,6,0,0,0,4,0,0.8571428571428571,0.8
gangadhari mallesh,All-Rounder,5,4,4,10,0,0,0,5,0,0.9090909090909091,0.8333333333333334
gangadhari mallesh,All-Rounder,6,5,8,10,0,0,0,11,0,0.9090909090909091,0.9166666666666666
gangadhari mallesh,All-Rounder,7,4,3,4,0,0,0,5,0,0.8,0.8333333333333334
gaurav kumar,All-Rounder,1,6,5,10,0,0,0,5,0,0.9090909090909091,0.8333333333333334
gaurav kumar,All-Rounder,2,7,7,4,0,0,0,10,0,0.8,0.9090909090909091
gaurav kumar,All-Rounder,3,9,5,7,0,0,0,9,0,0.875,0.9
gaurav kumar,All-Rounder,4,4,4,3,0,0,0,4,0,0.75,0.8
gaurav kumar,All-Rounder,5,6,11,7,0,0,0,14,0,0.875,0.9333333333333333
gaurav kumar,All-Rounder,6,4,2,10,0,0,0,10,0,0.9090909090909091,0.9090909090909091
gaurav kumar,All-Rounder,7,10,5,9,0,0,0,5,0,0.9,0.8333333333333334
girish maruti ernak,All-Rounder,1,3,3,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571
girish maruti ernak,All-Rounder,2,6,7,17,0,0,0,9,0,0.9444444444444444,0.9
girish maruti ernak,All-Rounder,3,3,8,3,0,0,0,8,0,0.75,0.8888888888888888
girish maruti ernak,All-Rounder,4,2,7,12,0,0,0,9,0,0.9230769230769231,0.9
girish maruti ernak,All-Rounder,5,3,7,12,0,0,0,12,0,0.9230769230769231,0.9230769230769231
girish maruti ernak,All-Rounder,6,6,6,11,0,0,0,7,0,0.9166666666666666,0.875
girish maruti ernak,All-Rounder,7,4,0,5,0,0,0,5,0,0.8333333333333334,0.8333333333333334
gnanasekaran m,All-Rounder,1,6,2,12,0,0,0,13,0,0.9230769230769231,0.9285714285714286
gnanasekaran m,All-Rounder,2,3,6,4,0,0,0,12,0,0.8,0.9230769230769231
gnanasekaran m,All-Rounder,3,3,2,12,0,0,0,11,0,0.9230769230769231,0.9166666666666666
gnanasekaran m,All-Rounder,4,1,6,5,0,0,0,5,0,0.8333333333333334,0.8333333333333334
gnanasekaran m,All-Rounder,5,7,6,4,0,0,0,7,0,0.8,0.875
gnanasekaran m,All-Rounder,6,1,8,7,0,0,0,8,0,0.875,0.8888888888888888
gnanasekaran m,All-Rounder,7,4,6,9,0,0,0,7,0,0.9,0.875
gokul shitole,Raider,1,0,1,15,10,1,0,0,0,0.5769230769230769,0.0
gokul shitole,Raider,2,0,2,11,6,6,0,0,0,0.6111111111111112,0.0
gokul shitole,Raider,3,0,0,16,11,6,0,0,0,0.5714285714285714,0.0
gokul shitole,Raider,4,0,8,11,9,2,0,0,0,0.5238095238095238,0.0
gokul shitole,Raider,5,0,0,14,9,2,0,0,0,0.5833333333333334,0.0
gokul shitole,Raider,6,0,1,15,11,2,0,0,0,0.5555555555555556,0.0
gokul shitole,Raider,7,0,3,7,5,2,0,0,0,0.5384615384615384,0.0
gulveer singh,Defender,1,0,0,0,0,0,4,12,8,0.0,0.5714285714285714
gulveer singh,Defender,2,0,0,0,0,0,5,11,8,0.0,0.55
gulveer singh,Defender,3,0,0,0,0,0,3,15,9,0.0,0.6
gulveer singh,Defender,4,0,0,0,0,0,4,11,9,0.0,0.5238095238095238
gulveer singh,Defender,5,0,0,0,0,0,2,14,8,0.0,0.6086956521739131
gulveer singh,Defender,6,0,0,0,0,0,7,17,6,0.0,0.7083333333333334
gulveer singh,Defender,7,0,0,0,0,0,3,14,4,0.0,0.7368421052631579
gurchet singh,Defender,1,0,0,0,0,0,8,14,4,0.0,0.7368421052631579
gurchet singh,Defender,2,0,0,0,0,0,7,16,8,0.0,0.64
gurchet singh,Defender,3,0,0,0,0,0,2,5,4,0.0,0.5
gurchet singh,Defender,4,0,0,0,0,0,8,10,11,0.0,0.45454545454545453
gurchet singh,Defender,5,0,0,0,0,0,7,14,19,0.0,0.4117647058823529
gurchet singh,Defender,6,0,0,0,0,0,7,17,12,0.0,0.5666666666666667
gurchet singh,Defender,7,0,0,0,0,0,6,11,9,0.0,0.5238095238095238
gurpreet singh,All-Rounder,1,4,3,6,0,0,0,3,0,0.8571428571428571,0.75
gurpreet singh,All-Rounder,2,6,10,7,0,0,0,7,0,0.875,0.875
gurpreet singh,All-Rounder,3,5,1,12,0,0,0,4,0,0.9230769230769231,0.8
gurpreet singh,All-Rounder,4,6,5,10,0,0,0,11,0,0.9090909090909091,0.9166666666666666
gurpreet singh,All-Rounder,5,6,10,13,0,0,0,8,0,0.9285714285714286,0.8888888888888888
gurpreet singh,All-Rounder,6,6,5,7,0,0,0,5,0,0.875,0.8333333333333334
gurpreet singh,All-Rounder,7,3,3,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888
gurvinder singh,All-Rounder,1,4,6,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334
gurvinder singh,All-Rounder,2,1,5,12,0,0,0,6,0,0.9230769230769231,0.8571428571428571
gurvinder singh,All-Rounder,3,3,3,8,0,0,0,13,0,0.8888888888888888,0.9285714285714286
gurvinder singh,All-Rounder,4,3,4,9,0,0,0,10,0,0.9,0.9090909090909091
gurvinder singh,All-Rounder,5,8,3,10,0,0,0,9,0,0.9090909090909091,0.9
gurvinder singh,All-Rounder,6,2,5,5,0,0,0,8,0,0.8333333333333334,0.8888888888888888
gurvinder singh,All-Rounder,7,6,5,9,0,0,0,4,0,0.9,0.8
hadi oshtorak,Defender,1,0,0,0,0,0,4,12,10,0.0,0.5217391304347826
hadi oshtorak,Defender,2,0,0,0,0,0,7,15,5,0.0,0.7142857142857143
hadi oshtorak,Defender,3,0,0,0,0,0,4,15,9,0.0,0.6
hadi oshtorak,Defender,4,0,0,0,0,0,4,15,5,0.0,0.7142857142857143
hadi oshtorak,Defender,5,0,0,0,0,0,7,12,6,0.0,0.631578947368421
hadi oshtorak,Defender,6,0,0,0,0,0,6,10,12,0.0,0.43478260869565216
hadi oshtorak,Defender,7,0,0,0,0,0,6,11,10,0.0,0.5
hadi tajik,Defender,1,0,0,0,0,0,8,11,7,0.0,0.5789473684210527
hadi tajik,Defender,2,0,0,0,0,0,10,11,4,0.0,0.6875
hadi tajik,Defender,3,0,0,0,0,0,9,13,3,0.0,0.7647058823529411
hadi tajik,Defender,4,0,0,0,0,0,2,12,9,0.0,0.5454545454545454
hadi tajik,Defender,5,0,0,0,0,0,6,17,3,0.0,0.8095238095238095
hadi tajik,Defender,6,0,0,0,0,0,5,5,8,0.0,0.35714285714285715
hadi tajik,Defender,7,0,0,0,0,0,5,10,8,0.0,0.5263157894736842
hardeep duhan,Defender,1,0,0,0,0,0,5,17,8,0.0,0.6538461538461539
hardeep duhan,Defender,2,0,0,0,0,0,4,10,8,0.0,0.5263157894736842
hardeep duhan,Defender,3,0,0,0,0,0,4,14,8,0.0,0.6086956521739131
hardeep duhan,Defender,4,0,0,0,0,0,0,14,9,0.0,0.5833333333333334
hardeep duhan,Defender,5,0,0,0,0,0,4,11,7,0.0,0.5789473684210527
hardeep duhan,Defender,6,0,0,0,0,0,7,16,6,0.0,0.6956521739130435
hardeep duhan,Defender,7,0,0,0,0,0,3,11,5,0.0,0.6470588235294118
harendra kumar,Defender,1,0,0,0,0,0,7,21,4,0.0,0.8076923076923077
harendra kumar,Defender,2,0,0,0,0,0,5,15,8,0.0,0.625
harendra kumar,Defender,3,0,0,0,0,0,4,11,10,0.0,0.5
harendra kumar,Defender,4,0,0,0,0,0,3,17,10,0.0,0.6071428571428571
harendra kumar,Defender,5,0,0,0,0,0,7,17,5,0.0,0.7391304347826086
harendra kumar,Defender,6,0,0,0,0,0,3,19,11,0.0,0.6129032258064516
harendra kumar,Defender,7,0,0,0,0,0,2,8,5,0.0,0.5714285714285714
harish naik,Raider,1,0,2,7,6,2,0,0,0,0.5,0.0
harish naik,Raider,2,0,2,14,9,3,0,0,0,0.5833333333333334,0.0
harish naik,Raider,3,0,1,11,5,1,0,0,0,0.6470588235294118,0.0
harish naik,Raider,4,0,2,13,10,1,0,0,0,0.5416666666666666,0.0
harish naik,Raider,5,0,1,23,15,2,0,0,0,0.5897435897435898,0.0
harish naik,Raider,6,0,3,24,5,0,0,0,0,0.8,0.0
harish naik,Raider,7,0,3,10,7,6,0,0,0,0.5555555555555556,0.0
harmanjit singh,All-Rounder,1,5,9,3,0,0,0,8,0,0.75,0.8888888888888888
harmanjit singh,All-Rounder,2,5,6,2,0,0,0,9,0,0.6666666666666666,0.9
harmanjit singh,All-Rounder,3,9,5,10,0,0,0,5,0,0.9090909090909091,0.8333333333333334
harmanjit singh,All-Rounder,4,3,4,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888
harmanjit singh,All-Rounder,5,2,4,6,0,0,0,10,0,0.8571428571428571,0.9090909090909091
harmanjit singh,All-Rounder,6,5,4,10,0,0,0,12,0,0.9090909090909091,0.9230769230769231
harmanjit singh,All-Rounder,7,4,7,3,0,0,0,3,0,0.75,0.75
harvinder singh,Defender,1,0,0,0,0,0,3,12,3,0.0,0.75
harvinder singh,Defender,2,0,0,0,0,0,6,12,5,0.0,0.6666666666666666
harvinder singh,Defender,3,0,0,0,0,0,4,15,6,0.0,0.6818181818181818
harvinder singh,Defender,4,0,0,0,0,0,4,15,10,0.0,0.5769230769230769
harvinder singh,Defender,5,0,0,0,0,0,8,11,4,0.0,0.6875
harvinder singh,Defender,6,0,0,0,0,0,8,15,9,0.0,0.6
harvinder singh,Defender,7,0,0,0,0,0,8,8,4,0.0,0.6153846153846154
hyunil park,Raider,1,0,1,9,6,4,0,0,0,0.5625,0.0
hyunil park,Raider,2,0,1,7,10,3,0,0,0,0.3888888888888889,0.0
hyunil park,Raider,3,0,2,13,10,3,0,0,0,0.5416666666666666,0.0
hyunil park,Raider,4,0,4,12,7,3,0,0,0,0.6,0.0
hyunil park,Raider,5,0,2,14,12,2,0,0,0,0.5185185185185185,0.0
hyunil park,Raider,6,0,3,18,5,2,0,0,0,0.75,0.0
hyunil park,Raider,7,0,4,7,4,3,0,0,0,0.5833333333333334,0.0
inderpal bishnoi,Raider,1,0,7,14,13,1,0,0,0,0.5,0.0
inderpal bishnoi,Raider,2,0,7,15,9,5,0,0,0,0.6,0.0
inderpal bishnoi,Raider,3,0,5,8,10,5,0,0,0,0.42105263157894735,0.0
inderpal bishnoi,Raider,4,0,3,14,9,5,0,0,0,0.5833333333333334,0.0
inderpal bishnoi,Raider,5,0,0,26,11,2,0,0,0,0.6842105263157895,0.0
inderpal bishnoi,Raider,6,0,2,16,7,1,0,0,0,0.6666666666666666,0.0
inderpal bishnoi,Raider,7,0,4,6,6,3,0,0,0,0.46153846153846156,0.0
isac antony,All-Rounder,1,6,5,4,0,0,0,7,0,0.8,0.875
isac antony,All-Rounder,2,7,6,5,0,0,0,8,0,0.8333333333333334,0.8888888888888888
isac antony,All-Rounder,3,9,4,12,0,0,0,6,0,0.9230769230769231,0.8571428571428571
isac antony,All-Rounder,4,4,2,9,0,0,0,6,0,0.9,0.8571428571428571
isac antony,All-Rounder,5,9,5,9,0,0,0,3,0,0.9,0.75
isac antony,All-Rounder,6,6,5,10,0,0,0,4,0,0.9090909090909091,0.8
isac antony,All-Rounder,7,6,2,4,0,0,0,9,0,0.8,0.9
jadhav balasaheb shahaji,Defender,1,0,0,0,0,0,5,13,4,0.0,0.7222222222222222
jadhav balasaheb shahaji,Defender,2,0,0,0,0,0,8,12,9,0.0,0.5454545454545454
jadhav balasaheb shahaji,Defender,3,0,0,0,0,0,7,13,13,0.0,0.48148148148148145
jadhav balasaheb shahaji,Defender,4,0,0,0,0,0,7,8,5,0.0,0.5714285714285714
jadhav balasaheb shahaji,Defender,5,0,0,0,0,0,5,9,3,0.0,0.6923076923076923
jadhav balasaheb shahaji,Defender,6,0,0,0,0,0,9,10,6,0.0,0.5882352941176471
jadhav balasaheb shahaji,Defender,7,0,0,0,0,0,2,10,5,0.0,0.625
jagdeesha k.k.,Defender,1,0,0,0,0,0,6,19,6,0.0,0.7307692307692307
jagdeesha k.k.,Defender,2,0,0,0,0,0,2,14,7,0.0,0.6363636363636364
jagdeesha k.k.,Defender,3,0,0,0,0,0,8,11,8,0.0,0.55
jagdeesha k.k.,Defender,4,0,0,0,0,0,4,13,7,0.0,0.6190476190476191
jagdeesha k.k.,Defender,5,0,0,0,0,0,4,13,12,0.0,0.5
jagdeesha k.k.,Defender,6,0,0,0,0,0,4,13,7,0.0,0.6190476190476191
jagdeesha k.k.,Defender,7,0,0,0,0,0,3,12,6,0.0,0.631578947368421
jaideep,All-Rounder,1,5,3,7,0,0,0,8,0,0.875,0.8888888888888888
jaideep,All-Rounder,2,2,8,7,0,0,0,8,0,0.875,0.8888888888888888
jaideep,All-Rounder,3,4,6,4,0,0,0,11,0,0.8,0.9166666666666666
jaideep,All-Rounder,4,1,7,9,0,0,0,4,0,0.9,0.8
jaideep,All-Rounder,5,5,6,5,0,0,0,7,0,0.8333333333333334,0.875
jaideep,All-Rounder,6,6,5,5,0,0,0,7,0,0.8333333333333334,0.875
jaideep,All-Rounder,7,6,3,9,0,0,0,7,0,0.9,0.875
jang kun lee,Raider,1,0,1,9,8,4,0,0,0,0.5,0.0
jang kun lee,Raider,2,0,2,8,10,3,0,0,0,0.42105263157894735,0.0
jang kun lee,Raider,3,0,2,6,9,1,0,0,0,0.375,0.0
jang kun lee,Raider,4,0,6,15,7,2,0,0,0,0.6521739130434783,0.0
jang kun lee,Raider,5,0,4,7,5,3,0,0,0,0.5384615384615384,0.0
jang kun lee,Raider,6,0,1,14,2,2,0,0,0,0.8235294117647058,0.0
jang kun lee,Raider,7,0,2,8,12,3,0,0,0,0.38095238095238093,0.0
jasmer singh gulia,All-Rounder,1,8,6,6,0,0,0,7,0,0.8571428571428571,0.875
jasmer singh gulia,All-Rounder,2,3,3,8,0,0,0,10,0,0.8888888888888888,0.9090909090909091
jasmer singh gulia,All-Rounder,3,5,4,10,0,0,0,7,0,0.9090909090909091,0.875
jasmer singh gulia,All-Rounder,4,2,2,4,0,0,0,4,0,0.8,0.8
jasmer singh gulia,All-Rounder,5,5,4,4,0,0,0,4,0,0.8,0.8
jasmer singh gulia,All-Rounder,6,6,9,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888
jasmer singh gulia,All-Rounder,7,7,8,13,0,0,0,8,0,0.9285714285714286,0.8888888888888888
jasvir singh,Defender,1,0,0,0,0,0,4,15,12,0.0,0.5357142857142857
jasvir singh,Defender,2,0,0,0,0,0,3,9,9,0.0,0.47368421052631576
jasvir singh,Defender,3,0,0,0,0,0,6,7,6,0.0,0.5
jasvir singh,Defender,4,0,0,0,0,0,4,12,6,0.0,0.631578947368421
jasvir singh,Defender,5,0,0,0,0,0,11,14,5,0.0,0.7
jasvir singh,Defender,6,0,0,0,0,0,2,10,5,0.0,0.625
jasvir singh,Defender,7,0,0,0,0,0,5,6,7,0.0,0.42857142857142855
jawahar dagar,Defender,1,0,0,0,0,0,9,19,9,0.0,0.6551724137931034
jawahar dagar,Defender,2,0,0,0,0,0,0,13,5,0.0,0.6842105263157895
jawahar dagar,Defender,3,0,0,0,0,0,3,12,12,0.0,0.48
jawahar dagar,Defender,4,0,0,0,0,0,7,9,12,0.0,0.4090909090909091
jawahar dagar,Defender,5,0,0,0,0,0,8,13,8,0.0,0.5909090909090909
jawahar dagar,Defender,6,0,0,0,0,0,5,13,6,0.0,0.65
jawahar dagar,Defender,7,0,0,0,0,0,6,12,4,0.0,0.7058823529411765
jay bahadur bohara,All-Rounder,1,5,5,7,0,0,0,6,0,0.875,0.8571428571428571
jay bahadur bohara,All-Rounder,2,3,8,9,0,0,0,8,0,0.9,0.8888888888888888
jay bahadur bohara,All-Rounder,3,5,7,8,0,0,0,4,0,0.8888888888888888,0.8
jay bahadur bohara,All-Rounder,4,6,4,8,0,0,0,4,0,0.8888888888888888,0.8
jay bahadur bohara,All-Rounder,5,4,3,12,0,0,0,13,0,0.9230769230769231,0.9285714285714286
jay bahadur bohara,All-Rounder,6,5,8,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888
jay bahadur bohara,All-Rounder,7,6,7,5,0,0,0,7,0,0.8333333333333334,0.875
jeeva gopal,Raider,1,0,3,18,5,0,0,0,0,0.75,0.0
jeeva gopal,Raider,2,0,0,16,7,1,0,0,0,0.6666666666666666,0.0
jeeva gopal,Raider,3,0,3,10,10,4,0,0,0,0.47619047619047616,0.0
jeeva gopal,Raider,4,0,4,11,10,1,0,0,0,0.5,0.0
jeeva gopal,Raider,5,0,3,14,9,3,0,0,0,0.5833333333333334,0.0
jeeva gopal,Raider,6,0,2,13,7,2,0,0,0,0.6190476190476191,0.0
jeeva gopal,Raider,7,0,1,12,6,1,0,0,0,0.631578947368421,0.0
jeeva kumar,All-Rounder,1,6,8,7,0,0,0,8,0,0.875,0.8888888888888888
jeeva kumar,All-Rounder,2,1,2,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888
jeeva kumar,All-Rounder,3,5,8,9,0,0,0,9,0,0.9,0.9
jeeva kumar,All-Rounder,4,6,3,4,0,0,0,6,0,0.8,0.8571428571428571
jeeva kumar,All-Rounder,5,5,6,7,0,0,0,4,0,0.875,0.8
jeeva kumar,All-Rounder,6,5,2,6,0,0,0,9,0,0.8571428571428571,0.9
jeeva kumar,All-Rounder,7,4,3,9,0,0,0,6,0,0.9,0.8571428571428571
jishnu,Raider,1,0,2,12,11,2,0,0,0,0.5,0.0
jishnu,Raider,2,0,0,11,17,3,0,0,0,0.3793103448275862,0.0
jishnu,Raider,3,0,1,12,1,1,0,0,0,0.8571428571428571,0.0
jishnu,Raider,4,0,4,14,6,6,0,0,0,0.6666666666666666,0.0
jishnu,Raider,5,0,3,12,6,1,0,0,0,0.631578947368421,0.0
jishnu,Raider,6,0,0,14,8,4,0,0,0,0.6086956521739131,0.0
jishnu,Raider,7,0,5,10,5,2,0,0,0,0.625,0.0
jitesh joshi,All-Rounder,1,4,5,6,0,0,0,1,0,0.8571428571428571,0.5
jitesh joshi,All-Rounder,2,9,3,9,0,0,0,6,0,0.9,0.8571428571428571
jitesh joshi,All-Rounder,3,3,7,8,0,0,0,9,0,0.8888888888888888,0.9
jitesh joshi,All-Rounder,4,5,7,3,0,0,0,9,0,0.75,0.9
jitesh joshi,All-Rounder,5,10,7,6,0,0,0,9,0,0.8571428571428571,0.9
jitesh joshi,All-Rounder,6,4,6,5,0,0,0,10,0,0.8333333333333334,0.9090909090909091
jitesh joshi,All-Rounder,7,3,5,7,0,0,0,9,0,0.875,0.9
joginder singh narwal,Raider,1,0,2,8,7,1,0,0,0,0.5,0.0
joginder singh narwal,Raider,2,0,3,11,6,1,0,0,0,0.6111111111111112,0.0
joginder singh narwal,Raider,3,0,2,6,5,3,0,0,0,0.5,0.0
joginder singh narwal,Raider,4,0,3,18,6,3,0,0,0,0.72,0.0
joginder singh narwal,Raider,5,0,0,15,11,0,0,0,0,0.5555555555555556,0.0
joginder singh narwal,Raider,6,0,4,12,5,1,0,0,0,0.6666666666666666,0.0
joginder singh narwal,Raider,7,0,3,10,4,2,0,0,0,0.6666666666666666,0.0
k. prapanjan,All-Rounder,1,4,4,2,0,0,0,7,0,0.6666666666666666,0.875
k. prapanjan,All-Rounder,2,10,3,6,0,0,0,4,0,0.8571428571428571,0.8
k. prapanjan,All-Rounder,3,7,3,4,0,0,0,5,0,0.8,0.8333333333333334
k. prapanjan,All-Rounder,4,5,8,11,0,0,0,11,0,0.9166666666666666,0.9166666666666666
k. prapanjan,All-Rounder,5,6,6,15,0,0,0,5,0,0.9375,0.8333333333333334
k. prapanjan,All-Rounder,6,2,5,7,0,0,0,10,0,0.875,0.9090909090909091
k. prapanjan,All-Rounder,7,4,2,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571
kalimuthu balamahendran,All-Rounder,1,7,4,10,0,0,0,6,0,0.9090909090909091,0.8571428571428571
kalimuthu balamahendran,All-Rounder,2,6,5,9,0,0,0,6,0,0.9,0.8571428571428571
kalimuthu balamahendran,All-Rounder,3,3,5,7,0,0,0,8,0,0.875,0.8888888888888888
kalimuthu balamahendran,All-Rounder,4,3,4,3,0,0,0,4,0,0.75,0.8
kalimuthu balamahendran,All-Rounder,5,9,4,12,0,0,0,8,0,0.9230769230769231,0.8888888888888888
kalimuthu balamahendran,All-Rounder,6,8,7,4,0,0,0,8,0,0.8,0.8888888888888888
kalimuthu balamahendran,All-Rounder,7,6,4,6,0,0,0,7,0,0.8571428571428571,0.875
kamal kishor jat,All-Rounder,1,5,5,10,0,0,0,8,0,0.9090909090909091,0.8888888888888888
kamal kishor jat,All-Rounder,2,4,3,12,0,0,0,8,0,0.9230769230769231,0.8888888888888888
kamal kishor jat,All-Rounder,3,7,7,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571
kamal kishor jat,All-Rounder,4,3,1,5,0,0,0,2,0,0.8333333333333334,0.6666666666666666
kamal kishor jat,All-Rounder,5,7,3,2,0,0,0,8,0,0.6666666666666666,0.8888888888888888
kamal kishor jat,All-Rounder,6,9,7,3,0,0,0,7,0,0.75,0.875
kamal kishor jat,All-Rounder,7,7,9,6,0,0,0,14,0,0.8571428571428571,0.9333333333333333
kamal singh,Defender,1,0,0,0,0,0,11,14,9,0.0,0.5833333333333334
kamal singh,Defender,2,0,0,0,0,0,2,6,10,0.0,0.35294117647058826
kamal singh,Defender,3,0,0,0,0,0,5,16,5,0.0,0.7272727272727273
kamal singh,Defender,4,0,0,0,0,0,4,6,11,0.0,0.3333333333333333
kamal singh,Defender,5,0,0,0,0,0,2,15,11,0.0,0.5555555555555556
kamal singh,Defender,6,0,0,0,0,0,5,16,1,0.0,0.8888888888888888
kamal singh,Defender,7,0,0,0,0,0,4,10,9,0.0,0.5
kashiling adake,Defender,1,0,0,0,0,0,10,14,4,0.0,0.7368421052631579
kashiling adake,Defender,2,0,0,0,0,0,2,17,7,0.0,0.68
kashiling adake,Defender,3,0,0,0,0,0,6,19,6,0.0,0.7307692307692307
kashiling adake,Defender,4,0,0,0,0,0,3,11,10,0.0,0.5
kashiling adake,Defender,5,0,0,0,0,0,4,13,12,0.0,0.5
kashiling adake,Defender,6,0,0,0,0,0,7,11,7,0.0,0.5789473684210527
kashiling adake,Defender,7,0,0,0,0,0,7,11,6,0.0,0.6111111111111112
kazuhiro takano,Defender,1,0,0,0,0,0,3,6,8,0.0,0.4
kazuhiro takano,Defender,2,0,0,0,0,0,6,9,7,0.0,0.5294117647058824
kazuhiro takano,Defender,3,0,0,0,0,0,5,16,11,0.0,0.5714285714285714
kazuhiro takano,Defender,4,0,0,0,0,0,6,9,7,0.0,0.5294117647058824
kazuhiro takano,Defender,5,0,0,0,0,0,4,12,6,0.0,0.631578947368421
kazuhiro takano,Defender,6,0,0,0,0,0,6,14,2,0.0,0.8235294117647058
kazuhiro takano,Defender,7,0,0,0,0,0,6,8,10,0.0,0.42105263157894735
kedar lal,Defender,1,0,0,0,0,0,4,11,5,0.0,0.6470588235294118
kedar lal,Defender,2,0,0,0,0,0,4,16,4,0.0,0.7619047619047619
kedar lal,Defender,3,0,0,0,0,0,8,9,4,0.0,0.6428571428571429
kedar lal,Defender,4,0,0,0,0,0,2,11,12,0.0,0.4583333333333333
kedar lal,Defender,5,0,0,0,0,0,12,16,10,0.0,0.5925925925925926
kedar lal,Defender,6,0,0,0,0,0,5,16,7,0.0,0.6666666666666666
kedar lal,Defender,7,0,0,0,0,0,4,11,5,0.0,0.6470588235294118
kiran a,Raider,1,0,3,18,11,3,0,0,0,0.6,0.0
kiran a,Raider,2,0,4,14,6,3,0,0,0,0.6666666666666666,0.0
kiran a,Raider,3,0,5,16,8,3,0,0,0,0.64,0.0
kiran a,Raider,4,0,2,9,7,5,0,0,0,0.5294117647058824,0.0
kiran a,Raider,5,0,5,12,8,4,0,0,0,0.5714285714285714,0.0
kiran a,Raider,6,0,4,15,9,5,0,0,0,0.6,0.0
kiran a,Raider,7,0,5,10,10,1,0,0,0,0.47619047619047616,0.0
krushna madane,All-Rounder,1,5,8,3,0,0,0,7,0,0.75,0.875
